lyft_id,message
1312093015391374108,Just on hold I am deciding either to put a 6--8 seater like Toyota seinna or caravan do will it put me in higher value vehicle ; What r u missing from me now ; I have all done with complete with your competition ; Call me
797766008323468350,I did not apply to be a driver I was looking for information on when you were going to be operating here ; No thanks
1171938267055258380,Did you need class 5
1347055627554210106,Hello taylor
1309682198207459582,Hi when are you guys starting your service? ; What background check?
1330261750878606058,I'm not interested in driving for Lyft. Thanks
1334397919368050704,Hi Taylor. Am available to chat. Would you be free or would you like me to call you later ; I have a class 5 will work at getting my class 4
1092152306598224434,"Hi , how can i apply to join lyft i have my class 4 license with me"
966452619188473628,"I tapped into the driver-becoming process by mistake. Please opt me out of these endless reminders. I have no intention driving Lyft and I found no where ;  to let you know that. Thanks. "
1325851634979842392,"Hey Taylor, do we have a date when Lyft will be in Vancouver yet? ; What bonuses do you offer to new drivers? ; I do ; Cannot text you a picture ; I just upload it online right ; How much is a car inspection normally?"
1312681037044851648,will try to  filling application late today thanks
1344020835035120300,"Hi  Taylor, I'm in process of leasing a car once I'm done with it I'll complete my application ; I have my class 4 and taxi host pro certificate also ; Yes"
1335074806502912442,I am not applying for job! You make mistakes!! I want your ride to airport only!! ; Please don't text me anymore! I am a Hvac contractor . I didn't need any other  job!! Thanks!
1309935961804417632,"Yes pls help me how I start ; Class 1 since 2012 ; I have car 2015 VW Passat  but I can bought on my dad's name but I can drive my dad have different car and I have 2011 jeep patriot on my name now it's s ; itting in garage since last month because we have enough cars "
1323651140711055774,I am sorry.  My car is 2000 year.  I changed my mind on getting newer car. I decided to keep it for several years more.  Anyway thanks. ; Alright thanks
1348854893242612098,"Just getting the inspection done today. Also, just want to mention, I have driven lyft in Seattle, WA. When I try to download the driver aap in Canada it ;  shows me USA status. Is there a way to switch account?"
1349375883145906320,"I realized my car is only a 2 door, so I wont be driving for Lyft. Thanks"
1335980170212412264,Ok ; 1
1324438747913241136,"When I applied I thought you accept any car in a good condition, but I noticed that you don't accept any car older than 2010, so I don't know how to canc ; el my application, thanks anyway  ; Thanks a lot"
1305780031013312838,Ok ; Yes
1318893924907746004,"Hi Taylor, im currently not dribong a 2010 model 4 dr car and up.  So im.not qualified to drive for Lyft at the moment.    Thanks for following up Taylor ; Please take me off the lyft list for now.  I tried previously but was unsuccesful , and it led to you contacting me."
699573280286271490,"Hey I am in the process of getting my class 4 license.  ; Yes I wanted to inquire about any support you have in the process and how to access it? ; Are there any subsidies for paying for the road test, commercial insurance or other fees involved in driving for lyft? ; Sure, thanks. Is there a time frame to complete the rides? ; Good news - I passed the class 4 knowledge test today  ; Are they going to be sending your license to you soon?"
1345152040061584170,Hi taylor. I think i filled up application by mistake because i have class 5 license. Not class 4. ; Yes.  It will help for sure
1156324157741875902,I have not got that yet.. working on it
1316996351068269290,All good - just procrastinating getting the inspection done... plus need to switch my license to a class 4
618551607390554384,"Hi there, I have a few speeding tickets on my drivers abstract, can I still apply? I already have my class 4 licence."
1067880200188824866,I have a 2 door car with 4 seats
1287527914362174346,I am holding off for now since I want Abby. My car is brand new and they still want inspection? not doing that inless or until I decide to work for Lyft  ; but only possibly interested in Abbotsford.
1339555761593721836,I only have a class 5 license. Will have to upgrade that before i move forward any more I think.
1343738543036177104,I don't have the class 4 license yet so I paused the application for now.
1303229411012104440,"Hi Taylor, please help me with application..I don't know what to do..Thank u"
1347842548535775566,I am working on my writing text. ; Test
1302853010177097776,ion process.
1310608055949441730,"Hey Taylor, I was considering it but I can no longer get the car I was going to use so I guess I'll hold off for now. Thx"
1324154271923425848,Just decided to get a class 4 license before continuing with the application.
1334294781364255062,Please take me off your contact list my car is 2008. I've tried cancelling three time and you still email and txt me please stop! ; I can't change my mind the application told me my car has to be a 2010 or newer and it's not
957017302717268724,"ou when I get home. 😁 ; I'm on vacation (Grand Canyon, Vegas, Palm Springs). Will contact y"
1326272678706155520,"I made a mistake, no way do I want to be a driver, only a passenger!  So please take me off the list"
1008600215692675108,I'm good---Thank You When will Lyft start? ; No--Thank You
1329570338076788930,"Taylor, thanks for the offer. But what else needs to be done?  My understanding is that you are only waiting for ICBC commercial documents. This has been ;  set to email to you. "
1325438129788221608,"Are you able to call and discuss, I had a couple questions"
1336971760358904024,yes ; yes I Will have soon ; yes latter today 7pm
1332897055526674998,Hi good afternoon I have class 5 licences and still if I have chance tell me and if u need only class 4 also tell me thanks ; ave a good night  ; Hi Taylor's thanks for info I have a learner for class one and I know how to get class 4 licence once I get I call u or I met u personally thanks a lot h
1316262394602084374,"Hi, I have my crim check and vehicle inspection to complete. They both cost money so I was going to wait till next month when I have extra funds. When wi ; ll Lyft Vancouver be up and running? "
1318806705900677220,Will I be able to work as a driver in the whole Lower Mainland or just Vancouver?  Please advise.  I can start ASAP.   Thx. ; Ok cause I'm not interested in Vancouver but rather GVRD. Thx ; Ok. Busy today so Monday I'll get docs.  Thx. ; Extra money for gas.  Getting expensive to operate a vehicle.  I figure if I'm going that way I might as well give someone a ride too.
1341794901509397378,hello
1304596342112409912,Ok ; Yes cLass one ; Startall ; Yes ; Class one
1311768312938701414,"Yes I need help load my ducument ; I keep sending ball the time it said in not proper document, so I give up"
1309814610246474058,How much does a vehicle inspection normally cost?
1314047228546064690,Hey
1321301308869686068,"Taylor, I'm not giving out my social insurance number to you with my birthdate etc.  In person, that's different ; Yes"
1308137103965437968,Hey ; Only class 5
967574284793727348,Hi I can't find my car model on the app. BMW i3 2014
1135592296266099836,"Hi, Unfortunately my car is a 2004 Saturn so I don't meet the requi ; rements. 😐 I do have my class 4 unrestricted license but will need ;  a new car first. ; Not for a couple years ; Nope ; Great I will do! Thanks"
1207695026656770558,I don't have a class 4 license
